show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,year_added,month_added,duration_minutes,num_seasons,primary_genre
s520,Movie,Secret Legacy,Director 210,"Actor 151, Actor 444",India,2011-01-23,2008,TV-MA,102 min,Stand-Up Comedy,A gripping story that unfolds over time.,2011,January,102.0,,Stand-Up Comedy
s521,Movie,Hidden Shadows,Director 282,"Actor 852, Actor 874",Australia,2013-07-24,2013,TV-14,163 min,"Sci-Fi & Fantasy, Documentaries",A gripping story that unfolds over time.,2013,July,163.0,,Sci-Fi & Fantasy
s522,Movie,Dark Shadows,Not Given,"Actor 75, Actor 714",Japan,2020-07-11,2020,PG,130 min,"Sci-Fi & Fantasy, Horror Movies",A gripping story that unfolds over time.,2020,July,130.0,,Sci-Fi & Fantasy
s523,TV Show,Silent Storm,Director 367,"Actor 29, Actor 966",Australia,2024-05-17,2024,PG,1 Seasons,"Reality TV, Anime Series",A gripping story that unfolds over time.,2024,May,,1.0,Reality TV
s524,TV Show,Lost Legacy,Director 267,"Actor 799, Actor 395",India,2024-09-24,2023,PG,1 Seasons,"Anime Series, Romantic Movies",A gripping story that unfolds over time.,2024,September,,1.0,Anime Series
s525,Movie,Secret Kingdom,Director 256,"Actor 993, Actor 794",United States,2007-10-19,2007,TV-G,96 min,"Dramas, Children & Family Movies",A gripping story that unfolds over time.,2007,October,96.0,,Dramas
s526,TV Show,Silent Journey,Director 290,"Actor 378, Actor 621",Canada,2010-08-16,2009,R,7 Seasons,Children & Family Movies,A gripping story that unfolds over time.,2010,August,,7.0,Children & Family Movies
s527,TV Show,Lost Legacy,Director 162,"Actor 795, Actor 263",Spain,2024-09-03,2024,TV-Y7,6 Seasons,Horror Movies,A gripping story that unfolds over time.,2024,September,,6.0,Horror Movies
s528,Movie,Broken Kingdom,Not Given,"Actor 497, Actor 561",India,2026-09-04,2024,TV-14,132 min,"Crime TV Shows, Romantic Movies",A gripping story that unfolds over time.,2026,September,132.0,,Crime TV Shows
s529,Movie,Silent Storm,Director 322,"Actor 807, Actor 241",Turkey,2026-08-18,2025,TV-PG,84 min,Kids' TV,A gripping story that unfolds over time.,2026,August,84.0,,Kids' TV
s530,TV Show,Endless Chronicles,Not Given,"Actor 260, Actor 441",United States,2024-08-24,2024,TV-MA,7 Seasons,"Stand-Up Comedy, Horror Movies",A gripping story that unfolds over time.,2024,August,,7.0,Stand-Up Comedy
s531,Movie,Golden City,Director 28,"Actor 469, Actor 912",United States,2019-07-22,2016,R,117 min,"Children & Family Movies, Horror Movies",A gripping story that unfolds over time.,2019,July,117.0,,Children & Family Movies
s532,Movie,Hidden Horizon,Director 94,"Actor 719, Actor 947",Canada,2023-03-21,2023,TV-MA,142 min,Reality TV,A gripping story that unfolds over time.,2023,March,142.0,,Reality TV
s533,Movie,Secret Chronicles,Not Given,"Actor 65, Actor 228",United Kingdom,2021-08-18,2019,TV-14,82 min,"Kids' TV, Comedies",A gripping story that unfolds over time.,2021,August,82.0,,Kids' TV
s534,TV Show,Secret Empire,Director 253,"Actor 981, Actor 436",South Korea,2009-04-23,2007,TV-Y7,3 Seasons,Children & Family Movies,A gripping story that unfolds over time.,2009,April,,3.0,Children & Family Movies
s535,TV Show,Endless City,Director 251,"Actor 946, Actor 833",Mexico,2021-02-12,2019,TV-14,5 Seasons,"Stand-Up Comedy, Anime Series",A gripping story that unfolds over time.,2021,February,,5.0,Stand-Up Comedy
s536,Movie,Rising Heist,Not Given,"Actor 159, Actor 265",Japan,2014-11-20,2011,TV-PG,105 min,International Movies,A gripping story that unfolds over time.,2014,November,105.0,,International Movies
s537,TV Show,Broken Storm,Director 326,"Actor 148, Actor 355",South Korea,2003-02-12,2003,PG-13,8 Season,Reality TV,A gripping story that unfolds over time.,2003,February,,8.0,Reality TV
s538,Movie,Golden Kingdom,Director 335,"Actor 695, Actor 337",United Kingdom,2012-12-26,2011,TV-G,161 min,"Sci-Fi & Fantasy, Children & Family Movies",A gripping story that unfolds over time.,2012,December,161.0,,Sci-Fi & Fantasy
s539,TV Show,Dark Heist,Director 250,"Actor 834, Actor 317",United Kingdom,2003-08-14,2003,TV-PG,8 Seasons,Anime Series,A gripping story that unfolds over time.,2003,August,,8.0,Anime Series
s540,Movie,Wild City,Not Given,"Actor 336, Actor 945",India,2003-10-06,2001,TV-MA,122 min,"Thrillers, Children & Family Movies",A gripping story that unfolds over time.,2003,October,122.0,,Thrillers
s541,Movie,Rising Legacy,Director 314,"Actor 606, Actor 297",United States,2008-01-25,2007,PG,156 min,Stand-Up Comedy,A gripping story that unfolds over time.,2008,January,156.0,,Stand-Up Comedy
s542,TV Show,Final Empire,Director 414,"Actor 120, Actor 915",United States,2025-08-07,2024,R,6 Seasons,"Kids' TV, International Movies",A gripping story that unfolds over time.,2025,August,,6.0,Kids' TV
s543,TV Show,Hidden Legacy,Not Given,"Actor 803, Actor 522",United Kingdom,2012-06-16,2011,R,2 Seasons,"Comedies, Romantic Movies",A gripping story that unfolds over time.,2012,June,,2.0,Comedies
s544,Movie,Silent Chronicles,Director 224,"Actor 504, Actor 737",Australia,2012-03-06,2010,TV-G,93 min,Romantic Movies,A gripping story that unfolds over time.,2012,March,93.0,,Romantic Movies
s545,Movie,Broken Empire,Director 28,"Actor 154, Actor 23",Italy,2007-01-15,2005,R,169 min,Documentaries,A gripping story that unfolds over time.,2007,January,169.0,,Documentaries
s546,Movie,Secret Heist,Director 376,"Actor 920, Actor 443",United Kingdom,2017-06-07,2015,TV-14,98 min,"Crime TV Shows, Reality TV",A gripping story that unfolds over time.,2017,June,98.0,,Crime TV Shows
s547,Movie,Dark Horizon,Director 74,"Actor 994, Actor 494",Spain,2004-10-13,2004,TV-MA,108 min,"International Movies, Documentaries",A gripping story that unfolds over time.,2004,October,108.0,,International Movies
s548,Movie,Endless Chronicles,Director 346,"Actor 81, Actor 374",United Kingdom,2016-09-19,2016,PG,152 min,Reality TV,A gripping story that unfolds over time.,2016,September,152.0,,Reality TV
s549,Movie,Silent Legacy,Not Given,"Actor 254, Actor 475",South Korea,2012-01-15,2010,TV-G,153 min,Anime Series,A gripping story that unfolds over time.,2012,January,153.0,,Anime Series
s550,Movie,Golden Empire,Director 63,"Actor 429, Actor 73",France,2021-08-15,2020,TV-MA,124 min,"Reality TV, Romantic Movies",A gripping story that unfolds over time.,2021,August,124.0,,Reality TV
s551,Movie,Rising Heist,Not Given,"Actor 572, Actor 294",Canada,2017-09-08,2014,PG-13,99 min,"Dramas, Thrillers",A gripping story that unfolds over time.,2017,September,99.0,,Dramas
s552,TV Show,Final Horizon,Director 246,"Actor 339, Actor 493",United Kingdom,2004-06-23,2001,PG-13,7 Seasons,Reality TV,A gripping story that unfolds over time.,2004,June,,7.0,Reality TV
s553,Movie,Secret City,Director 142,"Actor 251, Actor 294",France,2013-07-02,2012,TV-G,85 min,Reality TV,A gripping story that unfolds over time.,2013,July,85.0,,Reality TV
s554,Movie,Last Journey,Director 231,"Actor 478, Actor 262",Italy,2025-11-04,2024,TV-PG,107 min,"Stand-Up Comedy, Documentaries",A gripping story that unfolds over time.,2025,November,107.0,,Stand-Up Comedy
s555,Movie,Wild Shadows,Not Given,"Actor 893, Actor 351",Brazil,2012-09-14,2012,TV-G,148 min,Documentaries,A gripping story that unfolds over time.,2012,September,148.0,,Documentaries
s556,Movie,Final Empire,Not Given,"Actor 263, Actor 506",United States,2011-03-17,2009,TV-G,157 min,Sci-Fi & Fantasy,A gripping story that unfolds over time.,2011,March,157.0,,Sci-Fi & Fantasy
s557,TV Show,Hidden Kingdom,Director 342,"Actor 850, Actor 790",Canada,2018-12-09,2015,TV-G,8 Season,"Anime Series, Romantic Movies",A gripping story that unfolds over time.,2018,December,,8.0,Anime Series
s558,Movie,Final Dreams,Director 112,"Actor 717, Actor 539",India,2015-05-09,2013,PG-13,86 min,Dramas,A gripping story that unfolds over time.,2015,May,86.0,,Dramas
s559,Movie,Dark City,Director 359,"Actor 342, Actor 753",India,2009-09-17,2008,TV-MA,94 min,Anime Series,A gripping story that unfolds over time.,2009,September,94.0,,Anime Series
s560,Movie,Broken Dreams,Not Given,"Actor 17, Actor 711",Australia,2014-01-16,2011,TV-14,105 min,"Horror Movies, Dramas",A gripping story that unfolds over time.,2014,January,105.0,,Horror Movies
s561,Movie,Hidden Dreams,Director 74,"Actor 10, Actor 635",Spain,2023-02-24,2022,TV-14,134 min,"Crime TV Shows, International Movies",A gripping story that unfolds over time.,2023,February,134.0,,Crime TV Shows
s562,Movie,Golden Heist,Not Given,"Actor 776, Actor 312",United States,2014-01-08,2011,TV-MA,153 min,"Crime TV Shows, Romantic Movies",A gripping story that unfolds over time.,2014,January,153.0,,Crime TV Shows
s563,Movie,Golden Kingdom,Director 361,"Actor 104, Actor 192",Canada,2025-09-13,2023,TV-G,115 min,"Kids' TV, Horror Movies",A gripping story that unfolds over time.,2025,September,115.0,,Kids' TV
s564,Movie,Final Shadows,Director 459,"Actor 715, Actor 409",United States,2008-01-22,2008,PG-13,133 min,"Reality TV, Stand-Up Comedy",A gripping story that unfolds over time.,2008,January,133.0,,Reality TV
s565,Movie,Lost Dreams,Director 11,"Actor 138, Actor 495",South Korea,2009-11-07,2006,PG,122 min,"Stand-Up Comedy, Documentaries",A gripping story that unfolds over time.,2009,November,122.0,,Stand-Up Comedy
s566,Movie,Wild Journey,Director 482,"Actor 516, Actor 530",United States,2004-12-19,2002,TV-G,141 min,Sci-Fi & Fantasy,A gripping story that unfolds over time.,2004,December,141.0,,Sci-Fi & Fantasy
s567,TV Show,Secret Storm,Director 328,"Actor 930, Actor 360",Canada,2007-10-01,2004,PG-13,6 Seasons,"Romantic Movies, Comedies",A gripping story that unfolds over time.,2007,October,,6.0,Romantic Movies
s568,TV Show,Broken Horizon,Director 204,"Actor 985, Actor 952",Brazil,2015-06-17,2015,TV-14,8 Seasons,Children & Family Movies,A gripping story that unfolds over time.,2015,June,,8.0,Children & Family Movies
s569,Movie,Wild Signal,Director 493,"Actor 499, Actor 18",United States,2023-03-03,2022,PG,168 min,"Children & Family Movies, Sci-Fi & Fantasy",A gripping story that unfolds over time.,2023,March,168.0,,Children & Family Movies
s570,Movie,Hidden Horizon,Director 79,"Actor 169, Actor 810",South Korea,2020-03-23,2017,TV-MA,140 min,Thrillers,A gripping story that unfolds over time.,2020,March,140.0,,Thrillers
s571,TV Show,Dark Signal,Director 2,"Actor 670, Actor 30",United States,2017-05-18,2014,PG,2 Seasons,Dramas,A gripping story that unfolds over time.,2017,May,,2.0,Dramas
s572,Movie,Lost Signal,Not Given,"Actor 309, Actor 366",United States,2017-01-09,2014,TV-G,105 min,Horror Movies,A gripping story that unfolds over time.,2017,January,105.0,,Horror Movies
s573,Movie,Golden Dreams,Director 194,"Actor 530, Actor 845",South Korea,2009-02-19,2009,PG,111 min,"Comedies, International Movies",A gripping story that unfolds over time.,2009,February,111.0,,Comedies
s574,TV Show,Final Heist,Director 420,"Actor 326, Actor 649",Mexico,2025-10-21,2023,R,4 Seasons,"Horror Movies, Kids' TV",A gripping story that unfolds over time.,2025,October,,4.0,Horror Movies
s575,TV Show,Endless Horizon,Director 211,"Actor 313, Actor 604",Mexico,2011-08-17,2010,TV-PG,7 Seasons,Comedies,A gripping story that unfolds over time.,2011,August,,7.0,Comedies
s576,Movie,Wild Dreams,Director 215,"Actor 991, Actor 644",Nigeria,2011-11-20,2009,TV-Y7,82 min,Sci-Fi & Fantasy,A gripping story that unfolds over time.,2011,November,82.0,,Sci-Fi & Fantasy
s577,Movie,Rising City,Director 236,"Actor 987, Actor 166",Australia,2019-02-27,2019,TV-G,99 min,Romantic Movies,A gripping story that unfolds over time.,2019,February,99.0,,Romantic Movies
s578,TV Show,Hidden Dreams,Director 424,"Actor 5, Actor 34",Nigeria,2008-08-24,2008,R,2 Seasons,Thrillers,A gripping story that unfolds over time.,2008,August,,2.0,Thrillers
s579,Movie,Rising Horizon,Director 15,"Actor 404, Actor 290",Spain,2010-06-04,2007,TV-14,135 min,Romantic Movies,A gripping story that unfolds over time.,2010,June,135.0,,Romantic Movies
s580,Movie,Last Storm,Director 143,"Actor 451, Actor 783",United States,2020-11-19,2020,PG-13,145 min,Dramas,A gripping story that unfolds over time.,2020,November,145.0,,Dramas
s581,TV Show,Last Heist,Director 140,"Actor 953, Actor 300",Turkey,2016-03-13,2016,R,2 Season,"Dramas, Sci-Fi & Fantasy",A gripping story that unfolds over time.,2016,March,,2.0,Dramas
s582,TV Show,Last City,Director 190,"Actor 6, Actor 6",United States,2015-05-20,2012,TV-PG,2 Seasons,Romantic Movies,A gripping story that unfolds over time.,2015,May,,2.0,Romantic Movies
s583,Movie,Dark Chronicles,Director 172,"Actor 47, Actor 626",India,2009-08-19,2008,TV-G,90 min,Sci-Fi & Fantasy,A gripping story that unfolds over time.,2009,August,90.0,,Sci-Fi & Fantasy
s584,TV Show,Final Kingdom,Director 494,"Actor 234, Actor 298",Japan,2011-02-20,2009,TV-Y7,8 Seasons,Stand-Up Comedy,A gripping story that unfolds over time.,2011,February,,8.0,Stand-Up Comedy
s585,Movie,Final Dreams,Director 132,"Actor 421, Actor 904",United States,2011-09-01,2008,R,131 min,Reality TV,A gripping story that unfolds over time.,2011,September,131.0,,Reality TV
s586,Movie,Rising City,Director 162,"Actor 437, Actor 704",Germany,2016-11-23,2016,R,122 min,"Romantic Movies, Thrillers",A gripping story that unfolds over time.,2016,November,122.0,,Romantic Movies
s587,Movie,Wild Storm,Not Given,"Actor 449, Actor 743",United Kingdom,2004-05-27,2001,TV-14,101 min,"Horror Movies, International Movies",A gripping story that unfolds over time.,2004,May,101.0,,Horror Movies
s588,Movie,Lost Kingdom,Director 209,"Actor 760, Actor 295",Canada,2001-11-07,2001,TV-Y7,144 min,"Dramas, Kids' TV",A gripping story that unfolds over time.,2001,November,144.0,,Dramas
s589,TV Show,Dark Dreams,Not Given,"Actor 247, Actor 923",Mexico,2016-11-13,2016,TV-Y7,8 Seasons,Children & Family Movies,A gripping story that unfolds over time.,2016,November,,8.0,Children & Family Movies
s590,Movie,Golden Journey,Not Given,"Actor 850, Actor 663",Spain,2004-03-13,2001,TV-G,135 min,"Dramas, International Movies",A gripping story that unfolds over time.,2004,March,135.0,,Dramas
s591,Movie,Rising Journey,Director 357,"Actor 16, Actor 808",Japan,2013-07-10,2013,TV-G,156 min,Horror Movies,A gripping story that unfolds over time.,2013,July,156.0,,Horror Movies
s592,Movie,Silent Storm,Director 206,"Actor 302, Actor 678",Japan,2024-01-03,2022,TV-PG,128 min,Action & Adventure,A gripping story that unfolds over time.,2024,January,128.0,,Action & Adventure
s593,Movie,Forgotten Horizon,Director 445,"Actor 310, Actor 677",United States,2022-01-01,2019,PG,81 min,"Anime Series, Dramas",A gripping story that unfolds over time.,2022,January,81.0,,Anime Series
s594,Movie,Silent City,Director 117,"Actor 241, Actor 26",Japan,2026-03-08,2025,PG,102 min,"Children & Family Movies, Dramas",A gripping story that unfolds over time.,2026,March,102.0,,Children & Family Movies
s595,TV Show,Final Journey,Not Given,"Actor 484, Actor 766",United Kingdom,2008-05-02,2007,PG-13,1 Seasons,"Thrillers, Children & Family Movies",A gripping story that unfolds over time.,2008,May,,1.0,Thrillers
s596,Movie,Final Journey,Director 10,"Actor 446, Actor 922",Japan,2007-06-04,2005,TV-Y7,142 min,Stand-Up Comedy,A gripping story that unfolds over time.,2007,June,142.0,,Stand-Up Comedy
s597,Movie,Lost Shadows,Director 189,"Actor 452, Actor 251",United States,2022-01-04,2022,TV-Y7,98 min,Romantic Movies,A gripping story that unfolds over time.,2022,January,98.0,,Romantic Movies
s598,Movie,Silent Kingdom,Director 365,"Actor 199, Actor 601",Germany,2016-04-24,2013,TV-G,131 min,Thrillers,A gripping story that unfolds over time.,2016,April,131.0,,Thrillers
s599,Movie,Secret Signal,Director 333,"Actor 823, Actor 522",Japan,2023-10-16,2023,TV-MA,164 min,Anime Series,A gripping story that unfolds over time.,2023,October,164.0,,Anime Series
s600,TV Show,Broken Signal,Director 351,"Actor 132, Actor 995",United States,2015-03-02,2012,PG-13,7 Seasons,Comedies,A gripping story that unfolds over time.,2015,March,,7.0,Comedies
s601,Movie,Lost Journey,Director 380,"Actor 655, Actor 36",United Kingdom,2012-04-15,2012,TV-MA,70 min,Romantic Movies,A gripping story that unfolds over time.,2012,April,70.0,,Romantic Movies
s602,Movie,Silent Storm,Director 421,"Actor 113, Actor 228",United States,2023-06-23,2022,R,140 min,Dramas,A gripping story that unfolds over time.,2023,June,140.0,,Dramas
s603,Movie,Silent City,Director 468,"Actor 24, Actor 216",France,2007-02-23,2006,R,73 min,"Documentaries, Children & Family Movies",A gripping story that unfolds over time.,2007,February,73.0,,Documentaries
s604,TV Show,Dark Chronicles,Director 340,"Actor 72, Actor 352",United Kingdom,2004-10-15,2003,TV-14,7 Seasons,Reality TV,A gripping story that unfolds over time.,2004,October,,7.0,Reality TV
s605,Movie,Endless Horizon,Director 291,"Actor 762, Actor 953",United States,2010-10-18,2010,R,108 min,"Children & Family Movies, Anime Series",A gripping story that unfolds over time.,2010,October,108.0,,Children & Family Movies
s606,Movie,Golden Legacy,Not Given,"Actor 810, Actor 241",Canada,2011-12-15,2009,R,133 min,"Horror Movies, Dramas",A gripping story that unfolds over time.,2011,December,133.0,,Horror Movies
s607,Movie,Final Journey,Director 86,"Actor 216, Actor 423",United States,2026-08-22,2024,TV-MA,131 min,Dramas,A gripping story that unfolds over time.,2026,August,131.0,,Dramas
s608,Movie,Final Storm,Director 381,"Actor 509, Actor 460",Canada,2026-07-25,2024,PG,144 min,Sci-Fi & Fantasy,A gripping story that unfolds over time.,2026,July,144.0,,Sci-Fi & Fantasy
s609,Movie,Final Horizon,Director 93,"Actor 964, Actor 501",Turkey,2014-01-18,2014,TV-Y7,114 min,"International Movies, Children & Family Movies",A gripping story that unfolds over time.,2014,January,114.0,,International Movies
s610,Movie,Last Chronicles,Director 496,"Actor 690, Actor 994",Australia,2007-05-14,2005,TV-MA,160 min,"Comedies, Stand-Up Comedy",A gripping story that unfolds over time.,2007,May,160.0,,Comedies
